; Date generated Thu Oct 24 16:03:32 2019
; 
;   Solar Spectral Irradiance from 
;   NASA SDO EVE Rocket 36.336 Results
;     MEGS-A and B Combined Spectrum
;     June 18, 2018
; ------------------------------------
;     Don Woodraska, Brian Templeman, Michael Klapetzky,
;     Tom Woods, Frank Eparvier, Andrew Jones
; 
;  This spectrum spans the EUV from approximately 6 to 105 nm.
; 
; *****
; ***** WARNING: THIS IS PRELIMINARY DATA - DO NOT PUBLISH
; *****
; ***** WARNING: This data is not ready for publication and may change.
; *****
; ***** WARNING: Uncertainties are underestimated!
; *****
; 
;  Applied calibration from SURF 2017
;  Applied NRL-MSIS00E atmospheric correction
;  Applied 1-AU adjustment 0.96864051
; 
; 
;  MEGS-A slit 1 wavelength range is 0.01 nm sampling from 6-14.93 nm
;  MEGS-A slit 2 wavelength range is 0.01 nm sampling from 14.93-37 nm
;  MEGS-B wavelength range is 0.02 nm sampling from 37-105 nm
 13.860 8.541272e-06  0.036
 13.880 7.228377e-06  0.034
 13.900 6.336080e-06  0.041
 13.920 6.093726e-06  0.058
 13.940 6.726150e-06  0.044
 13.960 7.824537e-06  0.041
 13.980 8.867214e-06  0.034
 14.000 9.737668e-06  0.028
 14.020 1.021962e-05  0.038
 14.040 1.055666e-05  0.031
 14.060 1.084421e-05  0.027
 14.080 1.111350e-05  0.029
 14.100 1.088586e-05  0.030
 14.120 1.047038e-05  0.032
 14.140 9.289643e-06  0.032
 14.160 8.245778e-06  0.048
 14.180 7.158546e-06  0.058
 14.200 6.588671e-06  0.048
 14.220 6.293664e-06  0.058
 14.240 6.544997e-06  0.064
 14.260 7.041248e-06  0.043
 14.280 7.540398e-06  0.042
 14.300 7.714615e-06  0.027
 14.320 7.960907e-06  0.034
 14.340 8.696293e-06  0.032
 14.360 1.032632e-05  0.033
 14.380 1.273627e-05  0.031
 14.400 1.573421e-05  0.028
 14.420 1.801816e-05  0.022
 14.440 1.984148e-05  0.025
 14.460 2.128894e-05  0.024
 14.480 2.205965e-05  0.023
 14.500 2.178833e-05  0.021
 14.520 2.089427e-05  0.022
 14.540 1.961546e-05  0.026
 14.560 1.851234e-05  0.028
 14.580 1.763100e-05  0.026
 14.600 1.644889e-05  0.027
 14.620 1.391341e-05  0.025
 14.640 1.182210e-05  0.028
 14.660 1.088311e-05  0.026
 14.680 1.111699e-05  0.032
 14.700 1.195991e-05  0.035
 14.720 1.241904e-05  0.030
 14.740 1.350567e-05  0.029
 14.760 1.884216e-05  0.027
 14.780 3.084016e-05  0.028
 14.800 4.832842e-05  0.020
 14.820 6.365459e-05  0.015
 14.840 6.789740e-05  0.019
 14.860 5.813954e-05  0.021
 14.880 3.993695e-05  0.022
 14.900 2.272344e-05  0.026
 14.920 7.616004e-06  0.047
 14.940 2.786523e-06  0.624
 14.960 1.170265e-05  0.261
 14.980 2.321162e-05  0.107
 15.000 2.815232e-05  0.085
 15.020 2.667629e-05  0.084
 15.040 1.913195e-05  0.116
 15.060 1.188134e-05  0.143
 15.080 7.284676e-06  0.188
 15.100 6.457768e-06  0.227
 15.120 7.632288e-06  0.191
 15.140 9.296830e-06  0.152
 15.160 1.535881e-05  0.104
 15.180 2.121676e-05  0.087
 15.200 2.619982e-05  0.080
 15.220 2.626382e-05  0.080
 15.240 2.082443e-05  0.091
 15.260 1.220726e-05  0.107
 15.280 8.136996e-06  0.169
 15.300 5.392035e-06  0.270
 15.320 3.185175e-06  0.401
 15.340 3.927695e-06  0.283
 15.360 6.507944e-06  0.132
 15.380 1.124125e-05  0.093
 15.400 1.582640e-05  0.094
 15.420 1.762430e-05  0.084
 15.440 1.509201e-05  0.071
 15.460 9.876000e-06  0.107
 15.480 7.137460e-06  0.148
 15.500 5.214910e-06  0.171
 15.520 5.228575e-06  0.121
 15.540 4.267172e-06  0.169
 15.560 3.609140e-06  0.281
 15.580 4.520933e-06  0.267
 15.600 4.839585e-06  0.233
 15.620 4.692743e-06  0.181
 15.640 5.010899e-06  0.184
 15.660 5.146955e-06  0.131
 15.680 4.161602e-06  0.155
 15.700 4.228620e-06  0.154
 15.720 6.459530e-06  0.145
 15.740 1.138919e-05  0.101
 15.760 1.454270e-05  0.077
 15.780 1.552893e-05  0.074
 15.800 1.665666e-05  0.067
 15.820 1.691245e-05  0.064
 15.840 1.742779e-05  0.070
 15.860 1.562815e-05  0.077
 15.880 1.156444e-05  0.078
 15.900 8.601531e-06  0.106
 15.920 6.702557e-06  0.111
 15.940 7.606716e-06  0.127
 15.960 1.130076e-05  0.112
 15.980 1.455437e-05  0.092
 16.000 1.679444e-05  0.053
 16.020 1.735007e-05  0.069
 16.040 1.391883e-05  0.086
 16.060 1.097611e-05  0.094
 16.080 7.101250e-06  0.102
 16.100 4.710214e-06  0.142
 16.120 4.354239e-06  0.185
 16.140 4.280172e-06  0.254
 16.160 3.795795e-06  0.400
 16.180 4.755203e-06  0.239
 16.200 7.197896e-06  0.108
 16.220 9.622638e-06  0.107
 16.240 9.449871e-06  0.115
 16.260 8.430212e-06  0.112
 16.280 6.917518e-06  0.108
 16.300 5.124634e-06  0.171
 16.320 3.818261e-06  0.171
 16.340 4.941716e-06  0.145
 16.360 7.598457e-06  0.118
 16.380 1.094346e-05  0.090
 16.400 1.378286e-05  0.078
 16.420 1.303444e-05  0.067
 16.440 1.131240e-05  0.092
 16.460 8.505479e-06  0.100
 16.480 7.272246e-06  0.130
 16.500 9.179008e-06  0.101
 16.520 1.111954e-05  0.090
 16.540 1.282303e-05  0.069
 16.560 1.408392e-05  0.064
 16.580 1.419385e-05  0.066
 16.600 1.322416e-05  0.067
 16.620 1.123162e-05  0.091
 16.640 9.819710e-06  0.080
 16.660 8.320468e-06  0.091
 16.680 1.062887e-05  0.099
 16.700 2.224896e-05  0.070
 16.720 3.983050e-05  0.048
 16.740 5.214660e-05  0.050
 16.760 6.608507e-05  0.037
 16.780 7.875076e-05  0.034
 16.800 8.864677e-05  0.030
 16.820 9.804871e-05  0.033
 16.840 9.112370e-05  0.031
 16.860 7.465632e-05  0.032
 16.880 5.345285e-05  0.037
 16.900 3.495026e-05  0.047
 16.920 3.024839e-05  0.037
 16.940 3.855045e-05  0.033
 16.960 4.620887e-05  0.030
 16.980 3.878638e-05  0.028
 17.000 2.545475e-05  0.031
 17.020 2.889215e-05  0.023
 17.040 1.184042e-04  0.018
 17.060 4.032493e-04  0.013
 17.080 7.003500e-04  0.011
 17.100 8.210279e-04  0.011
 17.120 7.132785e-04  0.011
 17.140 3.966692e-04  0.013
 17.160 1.558737e-04  0.014
 17.180 6.321951e-05  0.017
 17.200 3.742670e-05  0.017
 17.220 2.917705e-05  0.015
 17.240 2.824896e-05  0.016
 17.260 3.805361e-05  0.015
 17.280 5.074933e-05  0.016
 17.300 5.663452e-05  0.016
 17.320 4.952401e-05  0.017
 17.340 3.461554e-05  0.020
 17.360 3.001605e-05  0.019
 17.380 6.557361e-05  0.016
 17.400 2.331991e-04  0.013
 17.420 4.805148e-04  0.010
 17.440 6.125344e-04  0.011
 17.460 5.877330e-04  0.011
 17.480 3.895107e-04  0.013
 17.500 1.947644e-04  0.013
 17.520 1.088931e-04  0.013
 17.540 7.692928e-05  0.015
 17.560 5.311549e-05  0.019
 17.580 3.491516e-05  0.020
 17.600 2.506352e-05  0.019
 17.620 2.458507e-05  0.015
 17.640 4.035181e-05  0.015
 17.660 1.038223e-04  0.013
 17.680 2.439204e-04  0.011
 17.700 3.642936e-04  0.011
 17.720 3.998133e-04  0.011
 17.740 3.254824e-04  0.011
 17.760 1.848002e-04  0.012
 17.780 9.049108e-05  0.013
 17.800 5.162596e-05  0.016
 17.820 3.816425e-05  0.018
 17.840 3.187229e-05  0.015
 17.860 3.173127e-05  0.019
 17.880 3.546456e-05  0.018
 17.900 3.707838e-05  0.016
 17.920 3.569991e-05  0.020
 17.940 3.510492e-05  0.017
 17.960 4.542156e-05  0.014
 17.980 1.263966e-04  0.014
 18.000 3.090959e-04  0.011
 18.020 4.596889e-04  0.010
 18.040 5.035386e-04  0.011
 18.060 3.964893e-04  0.012
 18.080 2.140990e-04  0.013
 18.100 9.844876e-05  0.015
 18.120 5.298947e-05  0.015
 18.140 3.591205e-05  0.016
 18.160 3.965063e-05  0.017
 18.180 6.515966e-05  0.015
 18.200 8.705466e-05  0.014
 18.220 9.154203e-05  0.013
 18.240 7.122601e-05  0.013
 18.260 4.141693e-05  0.016
 18.280 2.351451e-05  0.017
 18.300 1.675076e-05  0.025
 18.320 1.582978e-05  0.021
 18.340 2.054759e-05  0.019
 18.360 3.210573e-05  0.014
 18.380 5.108817e-05  0.015
 18.400 9.285376e-05  0.012
 18.420 1.451812e-04  0.012
 18.440 1.715574e-04  0.012
 18.460 1.695686e-04  0.013
 18.480 1.381148e-04  0.014
 18.500 1.016699e-04  0.015
 18.520 7.903615e-05  0.014
